0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,label
0.5788389444351196,0.5738624930381775,-6.04e-08,0.5486493706703186,0.4188852608203888,0.008128026,0.5550939440727234,0.3180519044399261,-0.013782728,0.5629299283027649,0.2456708252429962,-0.044533297,0.5579190254211426,0.1654545068740844,-0.077942997,0.675660253,0.2690669298171997,-0.033823799,0.7411452531814575,0.1682449579238891,-0.073787726,0.7825033664703369,0.09769059,-0.098293446,0.8208673000335693,0.0443503,-0.116146982,0.6920449137687683,0.331960916519165,-0.064735726,0.663862407,0.2033198922872543,-0.110920779,0.6046466827392578,0.2429261952638626,-0.107908115,0.5877560377120972,0.299731582,-0.099205643,0.67996639,0.3931795358657837,-0.09716738,0.623110831,0.286104292,-0.134111688,0.5768947005271912,0.3256779313087463,-0.10819456,0.5670968890190125,0.3774790167808532,-0.086077556,0.6536510586738586,0.4450536072254181,-0.130791858,0.597725511,0.3633632063865661,-0.155471787,0.5625759959220886,0.3775308132171631,-0.14055641,0.5528987050056458,0.4092777073383331,-0.125808045,1
0.7037723064422607,0.9599354863166808,9.139899503907145e-08,0.66314882,0.8714545965194702,-0.031518023,0.6324859261512756,0.7547770738601685,-0.048240855,0.5936886072158813,0.6732506155967712,-0.066098794,0.5570707321166992,0.6315537691116333,-0.083407953,0.701866865,0.5962859988212585,-0.015642202,0.7335816621780396,0.4707290232181549,-0.041671775,0.7545782923698425,0.4001283943653106,-0.057936281,0.7755144238471985,0.3355368971824646,-0.069805987,0.7415410876274109,0.6346318125724792,-0.019702511,0.7764348387718201,0.5494343638420105,-0.072317682,0.7536060810089111,0.6312834024429321,-0.090014875,0.7299368381500244,0.6944707036018372,-0.087792978,0.7756662964820862,0.6897441148757935,-0.028439177,0.80304724,0.6469060182571411,-0.080913551,0.770625114,0.7308961749076843,-0.082651831,0.7413535118103027,0.7845402359962463,-0.067833178,0.8046129941940308,0.757114828,-0.039282832,0.8300685286521912,0.7090926170349121,-0.072973728,0.8030943274497986,0.7588459849357605,-0.07055445,0.77482909,0.7989231944084167,-0.059568319,2
0.4673471748828888,0.6213295459747314,4.834806190956442e-07,0.4413665235042572,0.5436438322067261,-0.013733529,0.4342415928840637,0.4413001239299774,-0.022822596,0.4216297268867492,0.3628105521202087,-0.035392463,0.4004306197166443,0.3158546388149261,-0.047735319,0.504501462,0.3680401742458343,-0.005447539,0.5299620032310486,0.2859900891780853,-0.018103782,0.5489235520362854,0.2402689754962921,-0.028921323,0.5677831172943115,0.2015913128852844,-0.038838252,0.5284157395362854,0.3969387710094452,-0.013551908,0.577238142,0.3280078470706939,-0.029525671,0.6061526536941528,0.2853756248950958,-0.04304051,0.6335306167602539,0.2492716461420059,-0.054341655,0.5409971475601196,0.4420703649520874,-0.024599833,0.5825937986373901,0.3762525916099548,-0.047002047,0.5514708161354065,0.3925882577896118,-0.05163018,0.5256625413894653,0.4160230755805969,-0.0514406,0.5478957295417786,0.4966029524803161,-0.037255328,0.5758097171783447,0.440729558,-0.055688299,0.553819478,0.4382100403308868,-0.058605932,0.5302870273590088,0.4501871764659881,-0.059162658,5
0.6769046187400818,0.5113732814788818,4.215565354570572e-07,0.6428828835487366,0.450536847,-0.01412608,0.6218777298927307,0.3550821542739868,-0.017990166,0.6035048961639404,0.2906291782855987,-0.023569025,0.5768683552742004,0.266772449016571,-0.028764024,0.6417801976203918,0.2654569447040558,-0.003418907,0.6408008933067322,0.1638630330562591,-0.016090907,0.6412947773933411,0.1019771099090576,-0.026913438,0.6422067880630493,0.0476010888814926,-0.036159758,0.6738134622573853,0.2638901770114898,-0.008402984,0.6909002661705017,0.1609322130680084,-0.023131324,0.7064191699028015,0.092670582,-0.036433786,0.7183575630187988,0.033219758,-0.047092777,0.6997421383857727,0.2864587306976318,-0.016370771,0.717494547,0.1975752264261245,-0.037735555,0.7193202376365662,0.2280054092407226,-0.044417616,0.7178260087966919,0.2646637558937073,-0.045337599,0.7227473258972168,0.3219366669654846,-0.025850935,0.7386841773986816,0.2575776576995849,-0.044773225,0.7371687889099121,0.2682121396064758,-0.049775638,0.732022762,0.291833758,-0.051433336,5
0.7520861625671387,1.0323415994644165,1.5454008917004105e-07,0.6958746314048767,0.9626316428184508,-0.042525556,0.6717703342437744,0.8589522838592529,-0.069135003,0.7048892378807068,0.7522849440574646,-0.094904713,0.7372570633888245,0.6653086543083191,-0.117936574,0.6769461631774902,0.6621218919754028,-0.036670767,0.6690934896469116,0.487110436,-0.075976253,0.6674506664276123,0.3821868598461151,-0.101346582,0.6675575375556946,0.2925459444522857,-0.118377939,0.736089826,0.6838593482971191,-0.040740747,0.7574527859687805,0.5697282552719116,-0.10423667,0.7530404925346375,0.639223576,-0.127492815,0.7426502108573914,0.7016441226005554,-0.127826631,0.7883017063140869,0.730700672,-0.049783178,0.7953817844390869,0.7036979794502258,-0.10789717,0.7759764790534973,0.7980302572250366,-0.106876686,0.7580780386924744,0.8470452427864075,-0.090047397,0.8312406539916992,0.7955604791641235,-0.062712669,0.8350221514701843,0.7801017165184021,-0.096784256,0.8107916712760925,0.8446143269538879,-0.089357592,0.7886998057365417,0.8816143274307251,-0.074442245,1
0.4508497714996338,0.9917618036270142,2.184998209031619e-07,0.4182370901107788,0.9477584362030028,-0.024564378,0.395309567451477,0.8725419640541077,-0.0406004,0.3747158348560333,0.8089444041252136,-0.055814315,0.3511245548725128,0.7590269446372986,-0.07071349,0.4600594043731689,0.7851921916007996,-0.026795551,0.4768730401992798,0.6995318531990051,-0.047356792,0.4841585457324981,0.6428696513175964,-0.060335878,0.4891684949398041,0.6017367243766785,-0.068605661,0.4869941473007202,0.8099916577339172,-0.026647199,0.5045193433761597,0.7529846429824829,-0.049380068,0.4999516308307647,0.7585824131965637,-0.055702113,0.4986765086650848,0.7669146060943604,-0.055719357,0.5048796534538269,0.8480746746063232,-0.029363384,0.5081020593643188,0.8298729658126831,-0.055389158,0.4899328649044037,0.8636178970336914,-0.053121258,0.4813097417354584,0.8864248991012573,-0.045027602,0.5158255696296692,0.893577516,-0.033714205,0.5135267972946167,0.8869292140007019,-0.053219005,0.4990559816360473,0.913906991,-0.049780637,0.4907456338405609,0.93278169631958,-0.042388342,5
0.2311577200889587,0.874513566,-3.3e-07,0.1376978456974029,0.8278445601463318,-0.004261886,0.081964649,0.7325006127357483,-0.016569465,0.0424748621881008,0.6531602144241333,-0.034081634,0.004123374,0.596748412,-0.051879842,0.1441468000411987,0.5381350517272949,-0.00549668,0.1007715910673141,0.4228354096412658,-0.030387305,0.077405848,0.3420955538749695,-0.047188781,0.061212357,0.2651124894618988,-0.060715955,0.1732046902179718,0.5413631796836853,-0.021572646,0.076561563,0.5033475756645203,-0.058593646,0.061480183,0.6135568022727966,-0.060699932,0.080833517,0.6764457821846008,-0.054520134,0.1885048151016235,0.5766696929931641,-0.040500585,0.09352506,0.572021484,-0.073041916,0.085574165,0.670420229,-0.053798486,0.108151338994503,0.7181804776191711,-0.034030784,0.1942455768585205,0.6315683722496033,-0.061434172,0.1213383749127388,0.6386833190917969,-0.082613297,0.1114363521337509,0.7059013843536377,-0.070440322,0.1276781857013702,0.7424452900886536,-0.056569867,1
0.3996522128582001,0.8013213872909546,-3.94e-07,0.3284874558448791,0.8248400688171387,-0.005088814,0.2614639103412628,0.7795094847679138,-0.009473716,0.2174331992864608,0.7100544571876526,-0.018879719,0.2120907604694366,0.6275949478149414,-0.024301931,0.2553481757640838,0.6640998721122742,0.035849918,0.21096071600914,0.6157310009002686,0.017051987,0.2320233434438705,0.6670142412185669,0.000594623,0.2542518079280853,0.6984042525291443,-0.009107428,0.2681664228439331,0.6135045289993286,0.0252421367913484,0.2165178507566452,0.5506970882415771,-0.003706852,0.2329250276088714,0.5991315245628357,-0.021862786,0.2522646188735962,0.6283184289932251,-0.023856154,0.2905633151531219,0.5720105171203613,0.00828802,0.2403414696455001,0.4845552444458008,-0.014182135,0.2023905664682388,0.4424358606338501,-0.032270938,0.1687782406806945,0.3962351381778717,-0.040071245,0.3216324746608734,0.5455058813095093,-0.009181724,0.3081718385219574,0.4492619931697845,-0.01781809,0.2951805889606476,0.3855694234371185,-0.025125995,0.2781524062156677,0.3272166550159454,-0.030706178,0
0.8575173616409302,0.8483710289001465,5.440260224531812e-07,0.8114733099937439,0.7562282681465149,-0.038294051,0.8084443807601929,0.6386659145355225,-0.053164456,0.8626922369003296,0.5462723970413208,-0.067703053,0.9070350527763368,0.475346178,-0.080149017,0.8203843832015991,0.4667209088802337,-0.007899111,0.8308697938919067,0.3218519389629364,-0.025589319,0.8387777209281921,0.2354501187801361,-0.04429793,0.8494094610214233,0.1573730558156967,-0.059868671,0.8661040663719177,0.4643402993679046,-0.007200806,0.8665473461151123,0.3081922531127929,-0.026039619,0.869818926,0.2133916914463043,-0.050971836,0.8769351243972778,0.1294115036725998,-0.0709197,0.9052046537399292,0.5025756359100342,-0.01280205,0.9297897815704346,0.3753983378410339,-0.050959583,0.9302276372909546,0.4193249344825744,-0.078090392,0.9244269132614136,0.4788222908973694,-0.089848027,0.9432319402694702,0.5652448534965515,-0.021115968,0.9699987173080444,0.4708437323570251,-0.059135009,0.9597073197364808,0.4981509149074554,-0.078043565,0.9402695894241332,0.5490328669548035,-0.086910047,4
0.6254159212112427,0.3575340211391449,4.94692812935682e-07,0.5980027914047241,0.3151515126228332,-0.019727418,0.5892270803451538,0.254366934,-0.027363194,0.6067379117012024,0.1972854435443878,-0.033527706,0.6272917985916138,0.1617895513772964,-0.038348969,0.5817998647689819,0.191905215,-0.010285388,0.5740846991539001,0.1137974187731742,-0.019600434,0.570825458,0.065001719,-0.027553417,0.5693552494049072,0.023911878,-0.033616032,0.6066518425941467,0.1814644783735275,-0.007490701,0.6156742572784424,0.09525267,-0.016020479,0.6230968236923218,0.0368722230195999,-0.025756689,0.6290200352668762,-0.011024117,-0.032980647,0.6280509233474731,0.1926232725381851,-0.007525876,0.6390196084976196,0.1381032764911651,-0.021988438,0.6344296336174011,0.1458582431077957,-0.033007704,0.6288377046585083,0.1650116592645645,-0.037352141,0.6463136076927185,0.2136290669441223,-0.009096464,0.6595085859298706,0.1719714552164077,-0.022940453,0.6556870341300964,0.1683661490678787,-0.030964525,0.6480144262313843,0.1784675121307373,-0.034645665,3
0.6181514263153076,0.6781551837921143,-4.97e-08,0.5732629895210266,0.6560039520263672,-0.020839557,0.5385886430740356,0.5818434357643127,-0.033929124,0.5315510630607605,0.5056964159011841,-0.048466556,0.5314264297485352,0.4378615915775299,-0.061532374,0.5342065095901489,0.4386492669582367,-0.01488006,0.5254514217376709,0.3207570016384125,-0.042276017,0.5231215357780457,0.2478485852479934,-0.057808943,0.524357796,0.1823032647371292,-0.067521043,0.568876326,0.4421822428703308,-0.020966344,0.5554288625717163,0.3753622174263,-0.063892707,0.5511577725410461,0.4574920535087585,-0.072537355,0.5541663765907288,0.5015875101089478,-0.066657014,0.6010907292366028,0.4612974524497986,-0.030947115,0.5842261910438538,0.441335916519165,-0.069207437,0.5778751373291016,0.5261058211326599,-0.059892669,0.5804928541183472,0.551538885,-0.042512786,0.630985677,0.493342787,-0.043294601,0.6121726036071777,0.4845311641693115,-0.063232161,0.6036784648895264,0.5462222695350647,-0.052596655,0.6055459976196289,0.5652493834495544,-0.038519476,1
0.5486802458763123,0.4537308812141418,4.206589210298262e-07,0.5066898465156555,0.4399626851081848,-0.014884694,0.4621866643428802,0.3929519951343536,-0.021344829,0.4254922270774841,0.3683418035507202,-0.028354604,0.394797683,0.3715713322162628,-0.035204709,0.4616000950336456,0.2957454323768616,-0.007525004,0.4338400065898895,0.2230189144611358,-0.018237317,0.4177404344081878,0.1772908419370651,-0.027497862,0.4043428897857666,0.1363707780838012,-0.035004474,0.4847695827484131,0.2726767957210541,-0.010740369,0.4716839492321014,0.184136152267456,-0.021492677,0.4622047245502472,0.1194475889205932,-0.031732384,0.4538256824016571,0.067173705,-0.039954226,0.5107846856117249,0.2710947394371032,-0.016711334,0.5032140612602234,0.1946085542440414,-0.033718247,0.4988866746425628,0.1945021152496338,-0.042665962,0.4964403808116913,0.2087913900613784,-0.04627293,0.5378572940826416,0.2810125052928924,-0.023922142,0.5318573713302612,0.2226627320051193,-0.039230131,0.5261234641075134,0.2296962291002273,-0.044036586,0.5230039954185486,0.2532563507556915,-0.046013758,5
0.6306666135787964,0.5973234176635742,2.6424876864439284e-07,0.6239809393882751,0.5730470418930054,-0.034640208,0.6192688345909119,0.5301055312156677,-0.047749273,0.6190608739852905,0.481205016,-0.055524647,0.618402898,0.4298341572284698,-0.061536614,0.5908576846122742,0.470362127,-0.011250975,0.5860529541969299,0.4214091598987579,-0.012504743,0.5985828638076782,0.4030430316925049,-0.015967285,0.6102192997932434,0.4120768010616302,-0.017370606,0.6038883328437805,0.4672874510288238,0.005694767,0.6083975434303284,0.4179218113422394,0.005287165,0.6246479749679565,0.414718896,-0.004050171,0.6352455615997314,0.4277207255363464,-0.009863395,0.6170730590820312,0.4666670560836792,0.0194100942462682,0.6208652853965759,0.4271917939186096,0.0197307672351598,0.6332926154136658,0.4230147898197174,0.008889568,0.6402328610420227,0.4325802326202392,0.001290229,0.6275507211685181,0.4697856903076172,0.0304201040416955,0.6295363306999207,0.4344426691532135,0.0314585231244564,0.6373695135116577,0.4258781671524048,0.0257484745234251,0.6421462893486023,0.4306565225124359,0.0214390736073255,0
0.7989453673362732,0.9776793718338012,-1.84e-07,0.76892513,0.9513479471206664,-0.032058291,0.754966676,0.8828645944595337,-0.048194818,0.7748428583145142,0.8160675764083862,-0.061039053,0.8015987277030945,0.7764157652854919,-0.067799918,0.7334076166152954,0.7981024980545044,-0.020025956,0.7413455247879028,0.7479782700538635,-0.047099113,0.7574536204338074,0.8050485849380493,-0.060872871,0.7627020478248596,0.8383892178535461,-0.065769881,0.7641865611076355,0.7834332585334778,-0.012827678,0.7761406898498535,0.7361754179000854,-0.042746395,0.787483275,0.808522105,-0.051796917,0.7839584350585938,0.8372504711151123,-0.050452471,0.7937251925468445,0.7819616198539734,-0.010876127,0.8075743317604065,0.74690181,-0.038568329,0.8111039996147156,0.8110065460205078,-0.03880712,0.8049976229667664,0.8478959798812866,-0.030397067,0.8208285570144653,0.7874236106872559,-0.011495564,0.8268854022026062,0.722902775,-0.027302252,0.8331676125526428,0.6859017610549927,-0.03016942,0.83471787,0.6451076865196228,-0.027609231,0
0.689147949,0.9443936347961426,6.829355356785527e-07,0.6296830177307129,0.9570279121398926,-0.035372511,0.558367133,0.9230934977531432,-0.058394607,0.4954263567924499,0.914040982723236,-0.082799755,0.4429091811180115,0.9358595609664916,-0.1062527,0.5318809151649475,0.7288239002227783,-0.03513474,0.4672721922397613,0.6292198300361633,-0.066852905,0.4281136989593506,0.5706494450569153,-0.087272778,0.3927313387393951,0.511265755,-0.102496855,0.5687727928161621,0.673764706,-0.043172915,0.5231861472129822,0.5334559082984924,-0.079974666,0.4969392716884613,0.4488547742366791,-0.101464346,0.4723642468452453,0.3677487671375274,-0.114679724,0.6150789856910706,0.6597393155097961,-0.055366151,0.5922604203224182,0.5484309792518616,-0.106346413,0.62061131,0.6462620496749878,-0.1063805,0.6406082510948181,0.7202106714248657,-0.094848938,0.6665648221969604,0.6689049601554871,-0.070293039,0.658990741,0.5933367609977722,-0.113498598,0.6719255447387695,0.66208601,-0.112511665,0.681959331,0.7214332222938538,-0.103667542,5
0.3644693791866302,0.7810304760932922,5.836029970396339e-08,0.3118301331996918,0.7786819338798523,-0.0083135,0.254247248,0.7498961687088013,-0.015333177,0.2098776400089264,0.7604626417160034,-0.027068241,0.1773880571126938,0.7883838415145874,-0.039579652,0.2564329504966736,0.6089624762535095,0.00774611,0.2283514887094497,0.5316322445869446,-0.008093416,0.2100016176700592,0.4819596409797668,-0.020112021,0.196027473,0.4350524842739105,-0.029262738,0.2772948443889618,0.5909846425056458,-0.002261907,0.246471956372261,0.5279480814933777,-0.030505618,0.2572743594646454,0.5933062434196472,-0.03837971,0.2742016911506653,0.6290347576141357,-0.035766937,0.3025012910366058,0.5843052864074707,-0.015691018,0.2741147875785827,0.5364648699760437,-0.043366741,0.2816002964973449,0.6073879599571228,-0.037806172,0.2968207001686096,0.6440549492835999,-0.025187444,0.3295048475265503,0.5915063619613647,-0.030503888,0.3034598231315613,0.5478200316429138,-0.044903245,0.3008125126361847,0.599503756,-0.03694224,0.3112266063690185,0.6362103819847107,-0.026815644,2
